fiidscoreds,fcnumsolicitud,fiidplataforma_serc,fipaiscu,ficanalcu,fisucursalcu,fifoliocu,fiidflujo,fiidsegmento,fiidsegmentobaz,fiidsegmento21,fnpuntaje,fcnombreproducto,fccolor,finivelriesgo,fdregistro,fisucursal,fdfecsol,fcdescgrupo,fitipocred,fitiposol,fctipoproceso,vintage,producto_orig,flg_neta,flg_prioridad,flg_inmediato,fcempnum,fiidplataforma,fiidtiposolicitud,idpersona,ficonsecutivosol,fcdescripcion,descripcion_rechazo,descripcionsubstatus,producto,estatus_final,flg_ou,cte_unico,last_sol,pais_cu,canal_cu,sucursal_cu,folio_cu,formato_cyc,digital,fiunidadnegocio,grupo,subgrupo,m_produc,color_nr_v2,b_riesgo_nr,solicitud_alert,semana_alert,finopedido,fdfechasurt,fdcsaldocapital,b_malo14_26,b_malo14_52,b_malo2_4,b_malo4_6,b_malo8_13,b_malo8_16,first_payment_default2,second_payment_default2,semana_str,semana_num,max_fiidscoreds,plataforma,vintage_eval,flg_surtida,vintage_bis,dif,dif2,flg_baz_boost
48925941,20251224786570742007060181352818738481,1,1,1,9305,3725702,15,1,,1,556,Consumo / Otras Mercancias,VERDE,3,24DEC2025:00:00:00,6758,24DEC2025,,,,,2025.52,CONSUMO,1.0,1.0,0.0,1050164.0,1.0,8.0,202512247865707420070601813528187384,1.0,Autorizada,,Liberada sin TAZ,Consumo,Autorizada,1,1-1-9305-3725702,1.0,1,1,9305,3725702,PROPIOS,0,0,Consumo,Hogar,MERCANCIA,NA,,,2026.01,1403059,31DEC2025:00:00:00,1627.0,0,0,0,0,0,0,0.0,,202601.0,202601,,Fisico,2025.52,1,2026.01,7,7,0
49102301,2024072990697065200410280752808941381,1,1,1,9305,2342890,15,5,,2,675,Italika,VERDE,1,06JAN2026:00:00:00,4718,06JAN2026,,,,,2026.02,ITALIKA,1.0,1.0,0.0,1205206.0,1.0,8.0,20240729906970652004102807528089413,1.0,Autorizada,,Liberada sin TAZ,Italika,Autorizada,1,1-1-9305-2342890,1.0,1,1,9305,2342890,PROPIOS,0,34,Consumo,Movilidad,ITALIKA,NA,,,2026.02,822195,08JAN2026:00:00:00,34299.0,0,0,0,0,0,0,,,202602.0,202602,,Fisico,2026.02,1,2026.02,2,2,0
49140235,2026010965657685197405162171217354481,1,1,39,2703,4941,15,5,,2,679,Prestamos Personales,VERDE,1,09JAN2026:00:00:00,2752,09JAN2026,,,,,2026.02,PRESTAMOS,1.0,1.0,1.0,,1.0,238.0,20260109656576851974051621712173544,1.0,Autorizada,,Autorizada sin liberar,Prestamos,Autorizada,1,1-39-2703-4941,1.0,1,39,2703,4941,PROPIOS,1,576,Efectivo,Efectivo,CRED EFEC,NA,,,2026.02,700054003,09JAN2026:00:00:00,7000.0,0,0,0,0,0,0,,,202602.0,202602,,Fisico,2026.02,1,2026.02,0,0,0
48990063,20251229767980691994053141346489472181,1,1,1,2244,95930,15,5,,3,698,Prestamos Personales,VERDE,1,29DEC2025:00:00:00,8131,29DEC2025,,,,,2026.01,PRESTAMOS,1.0,1.0,1.0,,1.0,238.0,202512297679806919940531413464894721,1.0,Autorizada,,Autorizada sin liberar,Prestamos,Autorizada,1,1-1-2244-95930,1.0,1,1,2244,95930,PROPIOS,0,4,Efectivo,Efectivo,CRED EFEC,Rojo,R1,20180130170318170319199329,2026.01,700013157,29DEC2025:00:00:00,7000.0,0,0,0,0,0,0,0.0,,202601.0,202601,,Fisico,2026.01,1,2026.01,0,0,0
49064845,20260103677982771988012681935482187181,1,1,1,7604,2624255,15,5,,3,598,Prestamos Personales,VERDE,2,03JAN2026:00:00:00,9378,03JAN2026,,,,,2026.01,PRESTAMOS,1.0,1.0,0.0,1170195.0,1.0,8.0,202601036779827719880126819354821871,1.0,Autorizada,,Liberada sin TAZ,Prestamos,Autorizada,1,1-1-7604-2624255,1.0,1,1,7604,2624255,PROPIOS,0,34,Consumo,Movilidad,ITALIKA,NA,,,2026.02,96749,09JAN2026:00:00:00,26999.0,0,0,0,0,0,0,,,202602.0,202602,,Fisico,2026.01,1,2026.02,6,6,0
49083452,20260105836577761976051361168629481,1,1,1,3324,16939,15,5,,2,631,Telefonia y Computo,VERDE,1,05JAN2026:00:00:00,934,05JAN2026,,,,,2026.02,TELEFONIA,1.0,1.0,1.0,,1.0,238.0,202601058365777619760513611686294,1.0,Autorizada,,Autorizada sin liberar,Telefonia,Autorizada,1,1-1-3324-16939,1.0,1,1,3324,16939,PROPIOS,1,4,Efectivo,Efectivo,CRED EFEC,Rojo,R3,20220520203800203800574119,2026.02,700010986,05JAN2026:00:00:00,5500.0,0,0,0,0,0,0,,,202602.0,202602,,Fisico,2026.02,1,2026.02,0,0,0
49150716,20260110806968671987052841526942480181,1,1,1,1656,88977,15,3,,3,640,Italika,VERDE,1,10JAN2026:00:00:00,1656,10JAN2026,,,,,2026.02,ITALIKA,1.0,1.0,1.0,,1.0,238.0,202601108069686719870528415269424801,1.0,Autorizada,,Autorizada sin liberar,Italika,Autorizada,1,1-1-1656-88977,1.0,1,1,1656,88977,PROPIOS,0,34,Consumo,Movilidad,ITALIKA,NA,,,2026.02,1424481,10JAN2026:00:00:00,16999.0,0,0,0,0,0,0,,,202602.0,202602,,Fisico,2026.02,1,2026.02,0,0,0
49087986,2025011976696765199502126056387965881,1,1,16,1156,1924982,14,8,,2,561,Italika,VERDE,3,05JAN2026:00:00:00,6022,05JAN2026,,,,,2026.02,ITALIKA,1.0,1.0,1.0,,1.0,238.0,20250119766967651995021260563879658,1.0,Autorizada,,Autorizada sin liberar,Italika,Autorizada,1,1-16-1156-1924982,1.0,1,16,1156,1924982,PROPIOS,0,184,Consumo,Conectividad,TELEFONIA,NA,,,2026.02,618939,05JAN2026:00:00:00,9199.0,0,0,0,0,0,0,,,202602.0,202602,,Fisico,2026.02,1,2026.02,0,0,1
48583369,20240826836577731982022641242196885883,41,1,1,9740,308,15,5,,3,572,Prestamos Personales,VERDE,2,29NOV2025:00:00:00,8670,03JAN2026,,,,,2026.01,PRESTAMOS,1.0,1.0,0.0,1153662.0,1.0,8.0,202408268365777319820226412421968858,1.0,Autorizada,,Liberada sin TAZ,Prestamos,Autorizada,1,1-1-9740-308,1.0,1,1,9740,308,PROPIOS,0,0,Consumo,Hogar,MERCANCIA,Rojo,R2,20180717124802124803095094,2026.02,98072,07JAN2026:00:00:00,64793.0,0,0,0,0,0,0,,,202602.0,202602,,Fisico,2025.48,1,2026.02,4,39,0
49082405,20241001776571741991052781317591375481,6,1,1,8684,76779,15,5,,2,555,Prestamos Personales,VERDE,3,05JAN2026:00:00:00,3110,05JAN2026,,,,,2026.02,PRESTAMOS,1.0,1.0,0.0,320071.0,6.0,8.0,202410017765717419910527813175913754,1.0,Autorizada,,Liberada sin TAZ,Prestamos,Autorizada,1,1-1-8684-76779,1.0,1,1,8684,76779,PROPIOS,0,34,Consumo,Movilidad,ITALIKA,Amarillo,R1,2024022607282072821058590,2026.02,90097,08JAN2026:00:00:00,26298.0,0,0,0,0,0,0,,,202602.0,202602,,Digital,2026.02,1,2026.02,3,3,0
49019962,20251231717971741978122521241420652281,1,1,9,8420,2120,15,5,,2,628,Prestamos Personales,VERDE,1,31DEC2025:00:00:00,5839,31DEC2025,,,,,2026.01,PRESTAMOS,1.0,1.0,1.0,,1.0,238.0,202512317179717419781225212414206522,1.0,Autorizada,,Autorizada sin liberar,Prestamos,Autorizada,1,1-9-8420-2120,1.0,1,9,8420,2120,PROPIOS,0,184,Consumo,Conectividad,TELEFONIA,NA,,,2026.01,311463,31DEC2025:00:00:00,20027.0,0,0,0,0,0,0,,,202601.0,202601,,Fisico,2026.01,1,2026.01,0,0,0
47876396,2025101679797977195901270949361571281,6,1,1,9693,5013,15,5,,3,681,Prestamos Personales,VERDE,1,16OCT2025:00:00:00,9693,23OCT2025,,,,,2025.43,PRESTAMOS,1.0,1.0,1.0,,1.0,238.0,20251016797979771959012709493615712,1.0,Autorizada,,Autorizada sin liberar,Prestamos,Autorizada,1,1-1-9693-5013,1.0,1,1,9693,5013,PROPIOS,1,576,Efectivo,Efectivo,CRED EFEC,NA,,,2026.02,700006311,08JAN2026:00:00:00,15900.0,0,0,0,0,0,0,,,202602.0,202602,,Digital,2025.42,1,2026.02,77,84,0
48746826,2025121186736765198412316135914178281,1,1,1,2697,15494,15,5,,3,630,Prestamos Personales,VERDE,1,11DEC2025:00:00:00,4601,11DEC2025,,,,,2025.5,PRESTAMOS,1.0,1.0,1.0,,1.0,238.0,20251211867367651984123161359141782,1.0,Autorizada,,Autorizada sin liberar,Prestamos,Autorizada,1,1-1-2697-15494,1.0,1,1,2697,15494,PROPIOS,1,83,Efectivo,Efectivo,CRED EFEC,NA,,,2026.01,700009511,31DEC2025:00:00:00,3000.0,0,0,0,0,0,0,0.0,,202601.0,202601,,Fisico,2025.5,1,2026.01,20,20,0
49118501,20260107826986821978021121847325492481,1,1,1,9305,4133047,15,3,,3,670,Consumo / Otras Mercancias,VERDE,1,07JAN2026:00:00:00,8670,07JAN2026,,,,,2026.02,CONSUMO,1.0,1.0,1.0,,1.0,238.0,202601078269868219780211218473254924,1.0,Autorizada,,Autorizada sin liberar,Consumo,Autorizada,1,1-1-9305-4133047,1.0,1,1,9305,4133047,PROPIOS,0,184,Consumo,Conectividad,TELEFONIA,NA,,,2026.02,690913,07JAN2026:00:00:00,6324.0,0,0,0,0,0,0,,,202602.0,202602,,Fisico,2026.02,1,2026.02,0,0,0
49042875,20250913707972772007051001733986183481,1,1,1,6978,131193,15,8,,3,568,Prestamos Personales,VERDE,3,02JAN2026:00:00:00,6978,02JAN2026,,,,,2026.01,PRESTAMOS,1.0,1.0,0.0,1082047.0,1.0,8.0,202509137079727720070510017339861834,1.0,Autorizada,,Liberada sin TAZ,Prestamos,Autorizada,1,1-1-6978-131193,1.0,1,1,6978,131193,PROPIOS,0,500,Consumo,Movilidad,ITALIKA,NA,,,2026.02,1015321,05JAN2026:00:00:00,2204.0,0,0,0,0,0,0,,,202602.0,202602,,Fisico,2026.01,1,2026.02,3,3,0
49159854,20260111666582691997020861319175202881,1,1,1,9809,6345,15,2,,2,558,Italika,VERDE,3,11JAN2026:00:00:00,7219,11JAN2026,,,,,2026.02,ITALIKA,1.0,1.0,1.0,,1.0,238.0,202601116665826919970208613191752028,1.0,Autorizada,,Autorizada sin liberar,Italika,Autorizada,1,1-1-9809-6345,1.0,1,1,9809,6345,TERCEROS,0,34,Consumo,Movilidad,ITALIKA,Rojo,R3,20201113165220165220555934,2026.02,29850,11JAN2026:00:00:00,41781.0,0,0,0,0,0,0,,,202602.0,202602,,Fisico,2026.02,1,2026.02,0,0,0
49079371,2026010482797780200207098192713486781,1,1,1,7604,46529562,15,9,,1,590,Italika,VERDE,2,04JAN2026:00:00:00,7294,04JAN2026,,,,,2026.01,ITALIKA,1.0,1.0,1.0,,1.0,238.0,20260104827977802002070981927134867,1.0,Autorizada,,Autorizada sin liberar,Italika,Autorizada,1,1-1-7604-46529562,1.0,1,1,7604,46529562,PROPIOS,0,34,Consumo,Movilidad,ITALIKA,NA,,,2026.02,900815,05JAN2026:00:00:00,38111.0,0,0,0,0,0,0,,,202602.0,202602,,Fisico,2026.01,1,2026.02,1,1,0
49069731,2026010465658371196705264126437277981,1,1,1,2914,92529,15,3,,3,729,Italika,VERDE,1,04JAN2026:00:00:00,4472,04JAN2026,,,,,2026.01,ITALIKA,1.0,1.0,1.0,,1.0,238.0,20260104656583711967052641264372779,1.0,Autorizada,,Autorizada sin liberar,Italika,Autorizada,1,1-1-2914-92529,1.0,1,1,2914,92529,TERCEROS,0,34,Consumo,Movilidad,ITALIKA,NA,,,2026.01,6955,04JAN2026:00:00:00,19999.0,0,0,0,0,0,0,0.0,,202601.0,202601,,Fisico,2026.01,1,2026.01,0,0,0
49022152,202512316765667719820604414404783949761,1,1,1,631,33202,15,3,,3,611,Italika,VERDE,2,31DEC2025:00:00:00,631,31DEC2025,,,,,,,,,,,,,,,,,,,,1,,,1,1,631,33202,PROPIOS,0,34,Consumo,Movilidad,ITALIKA,Rojo,R3,20190501145040145040680026,2026.01,1114941,31DEC2025:00:00:00,22999.0,0,0,0,0,0,0,0.0,,,202601,49022152.0,Fisico,2026.01,1,2026.01,0,0,0
49108598,20260106656567651981030542014265605381,1,1,1,2105,175633,15,5,,2,637,Telefonia y Computo,VERDE,1,06JAN2026:00:00:00,8708,06JAN2026,,,,,2026.02,TELEFONIA,1.0,1.0,1.0,,1.0,238.0,202601066565676519810305420142656053,1.0,Autorizada,,Autorizada sin liberar,Telefonia,Autorizada,1,1-1-2105-175633,1.0,1,1,2105,175633,PROPIOS,0,184,Consumo,Conectividad,TELEFONIA,Rojo,R3,,2026.02,420554,06JAN2026:00:00:00,23784.0,0,0,0,0,0,0,,,202602.0,202602,,Fisico,2026.02,1,2026.02,0,0,0
49119045,2026010767656974199208280194317582881,33,1,9,5680,17843,14,7,,3,643,Prestamos Personales,VERDE,1,07JAN2026:00:00:00,5680,07JAN2026,,,,,2026.02,PRESTAMOS,1.0,1.0,1.0,,33.0,238.0,20260107676569741992082801943175828,1.0,Autorizada,,Autorizada sin liberar,Prestamos,Autorizada,1,1-9-5680-17843,1.0,1,9,5680,17843,PROPIOS,1,578,Efectivo,Efectivo,CRED EFEC,NA,,,2026.02,700010903,08JAN2026:00:00:00,13000.0,0,0,0,0,0,0,,,202602.0,202602,,Digital,2026.02,1,2026.02,1,1,1
48703988,2025120871657768200601270129186490881,9,1,1,7604,44323825,15,11,,1,538,Italika,AMARILLO,1,08DEC2025:00:00:00,6380,08DEC2025,,,,,2025.5,ITALIKA,1.0,1.0,0.0,1177930.0,9.0,8.0,20251208716577682006012701291864908,1.0,Autorizada,,Liberada sin TAZ,Italika,Autorizada,1,1-1-7604-44323825,1.0,1,1,7604,44323825,TERCEROS,0,83,Efectivo,Efectivo,CRED EFEC,NA,,,2026.01,64261,04JAN2026:00:00:00,4000.0,0,0,0,0,0,0,,,202601.0,202601,,Digital,2025.5,1,2026.01,27,27,0
49111850,2026010776797177196005068122111386381,1,1,1,6813,102378,15,4,,3,797,Prestamos Personales,VERDE,1,07JAN2026:00:00:00,2107,07JAN2026,,,,,2026.02,PRESTAMOS,1.0,1.0,1.0,,1.0,238.0,20260107767971771960050681221113863,1.0,Autorizada,,Autorizada sin liberar,Prestamos,Autorizada,1,1-1-6813-102378,1.0,1,1,6813,102378,PROPIOS,0,580,Efectivo,Efectivo,CRED EFEC,NA,,,2026.02,700037783,07JAN2026:00:00:00,30000.0,0,0,0,0,0,0,,,202602.0,202602,,Fisico,2026.02,1,2026.02,0,0,0
48910281,2025122386657065198608290131961265381,1,1,1,4718,99068,15,3,,3,673,Italika,VERDE,1,23DEC2025:00:00:00,9349,23DEC2025,,,,,2025.52,ITALIKA,1.0,1.0,1.0,,1.0,238.0,20251223866570651986082901319612653,1.0,Autorizada,,Autorizada sin liberar,Italika,Autorizada,1,1-1-4718-99068,1.0,1,1,4718,99068,PROPIOS,1,536,Consumo,Conectividad,TELEFONIA,NA,,,2026.01,6867,29DEC2025:00:00:00,19599.0,0,0,0,0,0,0,0.0,,202601.0,202601,,Fisico,2025.52,1,2026.01,6,6,0
48983071,20241017767982651996070941919369584482,6,1,1,4336,171562,15,5,,2,572,Prestamos Personales,VERDE,2,28DEC2025:00:00:00,2164,28DEC2025,,,,,2025.52,PRESTAMOS,1.0,1.0,1.0,,6.0,238.0,202410177679826519960709419193695844,1.0,Autorizada,,Autorizada sin liberar,Prestamos,Autorizada,1,1-1-4336-171562,1.0,1,1,4336,171562,PROPIOS,1,576,Efectivo,Efectivo,CRED EFEC,NA,,,2026.01,700021067,03JAN2026:00:00:00,5000.0,0,0,0,0,0,0,0.0,,202601.0,202601,,Digital,2025.52,1,2026.01,6,6,0
49126457,2026010876796576200310136151827528581,1,1,1,9305,1861452,15,5,,3,572,Telefonia y Computo,VERDE,2,08JAN2026:00:00:00,2192,08JAN2026,,,,,2026.02,TELEFONIA,1.0,1.0,1.0,,1.0,238.0,20260108767965762003101361518275285,1.0,Autorizada,,Autorizada sin liberar,Telefonia,Autorizada,1,1-1-9305-1861452,1.0,1,1,9305,1861452,PROPIOS,0,184,Consumo,Conectividad,TELEFONIA,Amarillo,R1,20240524123352123352719190,2026.02,570302,08JAN2026:00:00:00,8902.0,0,0,0,0,0,0,,,202602.0,202602,,Fisico,2026.02,1,2026.02,0,0,0
48989035,2025122976796586196812258135826139681,39,1,1,2969,73022,14,8,,2,602,Telefonia y Computo,VERDE,2,29DEC2025:00:00:00,9753,29DEC2025,,,,,2026.01,TELEFONIA,1.0,1.0,1.0,,39.0,238.0,20251229767965861968122581358261396,1.0,Autorizada,,Autorizada sin liberar,Telefonia,Autorizada,1,1-1-2969-73022,1.0,1,1,2969,73022,PROPIOS,0,184,Consumo,Conectividad,TELEFONIA,NA,,,2026.01,179505,29DEC2025:00:00:00,13398.0,0,0,0,0,0,0,0.0,,202601.0,202601,,Digital,2026.01,1,2026.01,0,0,1
42418242,20241115728567822000010602020564726681,1,1,1,9735,9744,14,3,,3,512,Italika,AMARILLO,1,15NOV2024:00:00:00,9159,10JAN2026,,,,,2026.02,ITALIKA,1.0,1.0,1.0,,1.0,238.0,202411157285678220000106020205647266,1.0,Autorizada,,Autorizada sin liberar,Italika,Autorizada,1,1-1-9735-9744,1.0,1,1,9735,9744,TERCEROS,0,34,Consumo,Movilidad,ITALIKA,NA,,20240220145501145501902479,2026.02,25918,10JAN2026:00:00:00,20999.0,0,0,0,0,0,0,,,202602.0,202602,,Fisico,2024.46,1,2026.02,0,421,1
48639826,20251203826573771977020341328341162781,6,1,39,5368,9438,15,5,,3,664,Prestamos Personales,VERDE,1,03DEC2025:00:00:00,5368,03DEC2025,,,,,2025.49,PRESTAMOS,1.0,1.0,1.0,,6.0,238.0,202512038265737719770203413283411627,1.0,Autorizada,,Autorizada sin liberar,Prestamos,Autorizada,1,1-39-5368-9438,1.0,1,39,5368,9438,PROPIOS,0,575,Efectivo,Efectivo,CRED EFEC,Verde,R1,20210111105034105035169653,2026.02,700005943,09JAN2026:00:00:00,50000.0,0,0,0,0,0,0,,,202602.0,202602,,Digital,2025.49,1,2026.02,37,37,0
31719325,20230806133904133904575802,6,1,1,9553,5884,10,10,10.0,3,441,Taz Oro,VERDE,1,06AUG2023:00:00:00,8308,06AUG2023,Aprobada,1.0,238.0,Pre-Aprobados,2023.31,TARJETA REVOLVENTE ORO,1.0,1.0,1.0,1098043.0,,,,,,,,,,0,1-1-9553-5884,1.0,1,1,9553,5884,PROPIOS,0,0,Consumo,Hogar,MERCANCIA,Verde,R1,20230806133904133904575802,2026.01,71300,02JAN2026:00:00:00,5399.0,0,0,0,0,0,0,0.0,,202601.0,202601,,Digital,2023.31,1,2026.01,880,880,0
49127190,2024062974737465200006304226623278081,1,1,1,188,69583,15,6,,1,653,Italika,VERDE,1,08JAN2026:00:00:00,6064,08JAN2026,,,,,2026.02,ITALIKA,1.0,1.0,1.0,,1.0,238.0,20240629747374652000063042266232780,1.0,Autorizada,,Autorizada sin liberar,Italika,Autorizada,1,1-1-188-69583,1.0,1,1,188,69583,PROPIOS,0,34,Consumo,Movilidad,ITALIKA,Rojo,R2,20200117164528164529092706,2026.02,522675,08JAN2026:00:00:00,1899.0,0,0,0,0,0,0,,,202602.0,202602,,Fisico,2026.02,1,2026.02,0,0,0
49065374,20260103827373771961061642014724435681,1,1,1,1342,78611,15,3,,3,581,Consumo / Otras Mercancias,VERDE,2,03JAN2026:00:00:00,9744,03JAN2026,,,,,2026.01,CONSUMO,1.0,1.0,1.0,,1.0,238.0,202601038273737719610616420147244356,1.0,Autorizada,,Autorizada sin liberar,Consumo,Autorizada,1,1-1-1342-78611,1.0,1,1,1342,78611,PROPIOS,1,537,Consumo,Hogar,MERCANCIA,NA,,,2026.02,118418,09JAN2026:00:00:00,1699.0,0,0,0,0,0,0,,,202602.0,202602,,Fisico,2026.01,1,2026.02,6,6,0
47413000,20250915837965671998072061713830741181,1,1,1,181,104331,14,2,,2,500,Consumo / Otras Mercancias,ROJO,2,15SEP2025:00:00:00,181,15SEP2025,,,,,2025.38,CONSUMO,1.0,1.0,0.0,1090541.0,1.0,8.0,202509158379656719980720617138307411,1.0,Autorizada,,Liberada sin TAZ,Consumo,Autorizada,1,1-1-181-104331,1.0,1,1,181,104331,PROPIOS,0,184,Consumo,Conectividad,TELEFONIA,Amarillo,R2,,2026.02,803130,05JAN2026:00:00:00,2750.0,0,0,0,0,0,0,,,202602.0,202602,,Fisico,2025.38,1,2026.02,112,112,1
49123512,2025033169697077196811030202949450381,1,1,1,9305,3073233,15,5,,3,648,Prestamos Personales,VERDE,1,08JAN2026:00:00:00,2157,08JAN2026,,,,,2026.02,PRESTAMOS,1.0,1.0,1.0,,1.0,238.0,20250331696970771968110302029494503,1.0,Autorizada,,Autorizada sin liberar,Prestamos,Autorizada,1,1-1-9305-3073233,1.0,1,1,9305,3073233,PROPIOS,1,576,Efectivo,Efectivo,CRED EFEC,NA,,,2026.02,700022582,08JAN2026:00:00:00,6000.0,0,0,0,0,0,0,,,202602.0,202602,,Fisico,2026.02,1,2026.02,0,0,0
49039891,20260102677966831994062461329511929681,1,1,39,2686,12703,15,2,,2,560,Prestamos Personales,VERDE,3,02JAN2026:00:00:00,2055,02JAN2026,,,,,2026.01,PRESTAMOS,1.0,1.0,0.0,1160336.0,1.0,8.0,202601026779668319940624613295119296,1.0,Autorizada,,Liberada sin TAZ,Prestamos,Autorizada,1,1-39-2686-12703,1.0,1,39,2686,12703,PROPIOS,0,4,Efectivo,Efectivo,CRED EFEC,NA,,,2026.02,700016251,06JAN2026:00:00:00,7700.0,0,0,0,0,0,0,,,202602.0,202602,,Fisico,2026.01,1,2026.02,4,4,0
46680891,2025073076858274199711112181391091881,1,1,1,9305,3708849,14,1,,1,540,Consumo / Otras Mercancias,AMARILLO,1,30JUL2025:00:00:00,2074,30JUL2025,,,,,2025.31,CONSUMO,1.0,1.0,0.0,1044395.0,1.0,8.0,20250730768582741997111121813910918,1.0,Autorizada,,Liberada sin TAZ,Consumo,Autorizada,1,1-1-9305-3708849,1.0,1,1,9305,3708849,PROPIOS,0,0,Consumo,Hogar,MERCANCIA,NA,,,2026.02,738629,05JAN2026:00:00:00,2444.0,0,0,0,0,0,0,,,202602.0,202602,,Fisico,2025.31,1,2026.02,159,159,1
49087339,20260105716576741999122821355210855381,1,1,1,9305,2388641,14,6,,1,636,Consumo / Otras Mercancias,VERDE,1,05JAN2026:00:00:00,4378,05JAN2026,,,,,2026.02,CONSUMO,1.0,1.0,1.0,,1.0,238.0,202601057165767419991228213552108553,1.0,Autorizada,,Autorizada sin liberar,Consumo,Autorizada,1,1-1-9305-2388641,1.0,1,1,9305,2388641,PROPIOS,0,0,Consumo,Hogar,MERCANCIA,NA,,,2026.02,2203302,05JAN2026:00:00:00,13301.0,0,0,0,0,0,0,,,202602.0,202602,,Fisico,2026.02,1,2026.02,0,0,1
49030550,20240921836579831999081141810219465582,1,1,9,8538,11767,15,6,,1,589,Telefonia y Computo,VERDE,2,01JAN2026:00:00:00,8538,01JAN2026,,,,,2026.01,TELEFONIA,1.0,1.0,0.0,1190037.0,1.0,8.0,202409218365798319990811418102194655,2.0,Autorizada,,Liberada sin TAZ,Telefonia,Autorizada,1,1-9-8538-11767,1.0,1,9,8538,11767,PROPIOS,0,184,Consumo,Conectividad,TELEFONIA,Amarillo,R1,20240218160821160822346088,2026.01,59768,02JAN2026:00:00:00,9198.0,0,0,0,0,0,0,0.0,,202601.0,202601,,Fisico,2026.01,1,2026.01,1,1,0
48914116,2025122371657780198909016168483671581,1,1,1,1818,63134,15,8,,2,595,Prestamos Personales,VERDE,2,23DEC2025:00:00:00,114,23DEC2025,,,,,2025.52,PRESTAMOS,1.0,1.0,1.0,,1.0,238.0,20251223716577801989090161684836715,1.0,Autorizada,,Autorizada sin liberar,Prestamos,Autorizada,1,1-1-1818-63134,1.0,1,1,1818,63134,PROPIOS,1,4,Efectivo,Efectivo,CRED EFEC,NA,,,2026.02,700009565,08JAN2026:00:00:00,6600.0,0,0,0,0,0,0,,,202602.0,202602,,Fisico,2025.52,1,2026.02,16,16,0
49096279,20260105686977782005111202037582258881,1,1,1,7604,2522285,15,10,,2,611,Telefonia y Computo,VERDE,2,05JAN2026:00:00:00,6094,05JAN2026,,,,,2026.02,TELEFONIA,1.0,1.0,0.0,1139917.0,1.0,8.0,202601056869777820051112020375822588,1.0,Autorizada,,Liberada sin TAZ,Telefonia,Autorizada,1,1-1-7604-2522285,1.0,1,1,7604,2522285,PROPIOS,0,184,Consumo,Conectividad,TELEFONIA,NA,,,2026.02,324698,06JAN2026:00:00:00,16272.0,0,0,0,0,0,0,,,202602.0,202602,,Fisico,2026.02,1,2026.02,1,1,0
49112904,20260107666990771980060901312367743581,1,1,1,3395,24238,14,9,,1,639,Italika,VERDE,1,07JAN2026:00:00:00,8324,07JAN2026,,,,,2026.02,ITALIKA,1.0,1.0,1.0,,1.0,238.0,202601076669907719800609013123677435,1.0,Autorizada,,Autorizada sin liberar,Italika,Autorizada,1,1-1-3395-24238,1.0,1,1,3395,24238,TERCEROS,0,34,Consumo,Movilidad,ITALIKA,NA,,,2026.02,31370,07JAN2026:00:00:00,31999.0,0,0,0,0,0,0,,,202602.0,202602,,Fisico,2026.02,1,2026.02,0,0,1
48957770,2024121483698365200310078930932769981,6,1,1,8757,443150,15,5,,3,628,Prestamos Personales,VERDE,1,27DEC2025:00:00:00,6133,31DEC2025,,,,,2026.01,PRESTAMOS,1.0,1.0,0.0,,6.0,8.0,20241214836983652003100789309327699,1.0,Autorizada,,Autorizada sin liberar,Prestamos,Autorizada,1,1-1-8757-443150,1.0,1,1,8757,443150,PROPIOS,1,576,Efectivo,Efectivo,CRED EFEC,NA,,,2026.01,700010791,31DEC2025:00:00:00,16000.0,0,0,0,0,0,0,0.0,,202601.0,202601,,Digital,2025.52,1,2026.01,0,4,0
48997578,2024090880656568198707296146718863581,1,1,16,1156,1572055,15,5,,3,638,Telefonia y Computo,VERDE,1,29DEC2025:00:00:00,1106,29DEC2025,,,,,2026.01,TELEFONIA,1.0,1.0,1.0,,1.0,238.0,20240908806565681987072961467188635,1.0,Autorizada,,Autorizada sin liberar,Telefonia,Autorizada,1,1-16-1156-1572055,1.0,1,16,1156,1572055,PROPIOS,0,184,Consumo,Conectividad,TELEFONIA,NA,,,2026.01,2305475,29DEC2025:00:00:00,14089.0,0,0,0,0,0,0,0.0,,202601.0,202601,,Fisico,2026.01,1,2026.01,0,0,0
49141415,20250818827982651991051301234941433781,41,1,1,7993,57152,15,3,,3,571,Telefonia y Computo,VERDE,2,09JAN2026:00:00:00,9324,09JAN2026,,,,,2026.02,TELEFONIA,1.0,1.0,1.0,,41.0,238.0,202508188279826519910513012349414337,1.0,Autorizada,,Autorizada sin liberar,Telefonia,Autorizada,1,1-1-7993-57152,1.0,1,1,7993,57152,TERCEROS,0,0,Consumo,Hogar,MERCANCIA,NA,,,2026.02,12072,10JAN2026:00:00:00,6995.0,0,0,0,0,0,0,,,202602.0,202602,,Fisico,2026.02,1,2026.02,1,1,0
